transaction_id,product_id,customer_id,transaction_date,online_order,order_status,list_price
2344,0,598,2017-07-30,False,Approved,71.16
2345,2,604,2017-10-22,True,Approved,71.49
2346,55,1258,2017-01-20,True,Approved,1894.19
2347,32,1679,2017-02-24,True,Approved,642.7
2348,83,2301,2017-07-23,False,Approved,2083.94
2349,39,2148,2017-05-30,False,Approved,1812.75
2350,66,331,2017-04-30,True,Approved,590.26
2351,74,1653,2017-10-27,True,Approved,1228.07
2352,77,2346,2017-07-21,False,Approved,1240.31
2353,43,1860,2017-12-19,True,Approved,1151.96
2354,53,25,2017-03-04,True,Approved,795.34
2355,32,1800,2017-05-08,True,Approved,1179.0
2356,39,320,2017-11-10,False,Approved,1812.75
2357,25,3419,2017-12-25,True,Approved,1538.99
2358,22,2029,2017-01-07,False,Approved,60.34
2359,19,3352,2017-09-03,False,Approved,12.01
2360,63,1966,2017-01-08,True,Approved,1992.93
2361,89,314,2017-10-24,True,Approved,1812.75
2362,28,1914,2017-09-03,False,Approved,1216.14
2363,76,1223,2017-02-08,False,Approved,642.31
2364,50,2138,2017-08-05,False,Approved,642.7
2365,59,1466,2017-07-12,False,Approved,1415.01
2366,27,620,2017-07-23,True,Approved,499.53
2367,4,2369,2017-11-25,True,Approved,1129.13
2368,36,2105,2017-03-03,True,Approved,1289.85
2369,62,2232,2017-03-04,True,Approved,478.16
2370,45,2526,2017-04-01,False,Approved,441.49
2371,36,1971,2017-07-23,False,Approved,945.04
2372,18,1939,2017-10-15,True,Approved,575.27
2373,0,1729,2017-04-26,False,Approved,360.4
2374,0,3265,2017-05-01,True,Approved,360.4
2375,67,2863,2017-07-08,False,Approved,544.05
2376,0,758,2017-04-10,True,Approved,360.4
2377,13,2879,2017-07-25,True,Approved,1163.89
2378,90,2940,2017-02-26,False,Approved,363.01
2379,12,745,2017-03-16,True,Approved,1231.15
2380,20,172,2017-12-05,True,Approved,1775.81
2381,39,2792,2017-01-18,True,Approved,1812.75
2382,49,1562,2017-01-07,True,Approved,533.51
2383,56,1237,2017-04-02,False,Approved,688.63
2384,2,2313,2017-05-15,False,Approved,71.49
2385,16,3421,2017-05-08,True,Approved,1661.92
2386,56,3070,2017-07-09,True,Approved,183.86
2387,76,1681,2017-08-03,False,Approved,1172.78
2388,0,1742,2017-04-16,True,Approved,360.4
2389,14,1926,2017-03-14,False,Approved,1842.92
2390,64,778,2017-04-29,,Approved,1977.36
2391,2,958,2017-11-26,False,Approved,590.26
2392,59,259,2017-06-07,False,Approved,1415.01
2393,54,2269,2017-11-13,False,Approved,1292.84
2394,26,2894,2017-02-02,True,Approved,1992.93
2395,90,810,2017-08-11,True,Approved,363.01
2396,50,2724,2017-02-25,True,Approved,175.89
2397,31,2103,2017-11-19,True,Approved,230.91
2398,53,2956,2017-04-20,False,Approved,795.34
2399,32,200,2017-04-18,False,Approved,642.7
2400,36,2340,2017-04-20,True,Approved,945.04
2401,0,86,2017-07-30,True,Approved,360.4
2402,33,3154,2017-02-10,True,Approved,1311.44
2403,13,2382,2017-04-21,True,Approved,1163.89
2404,15,461,2017-12-03,True,Approved,958.74
2405,9,1102,2017-12-09,False,Approved,742.54
2406,21,3409,2017-09-22,True,Approved,1071.23
2407,83,227,2017-01-15,True,Approved,2083.94
2408,65,2573,2017-11-15,False,Approved,1807.45
2409,66,3080,2017-03-25,False,Approved,1163.89
2410,84,1650,2017-04-07,True,Approved,792.9
2411,74,1445,2017-10-29,True,Approved,1228.07
2412,66,1502,2017-05-17,True,Approved,590.26
2413,2,3271,2017-10-01,False,Approved,590.26
2414,7,2467,2017-12-09,True,Approved,980.37
2415,87,2659,2017-07-11,False,Approved,1636.9
2416,18,473,2017-06-08,True,Approved,575.27
2417,52,2743,2017-11-14,False,Approved,1777.8
2418,27,614,2017-08-07,False,Approved,499.53
2419,75,1175,2017-05-26,False,Approved,1873.97
2420,70,1073,2017-04-02,False,Approved,495.72
2421,17,661,2017-09-04,False,Approved,1362.99
2422,23,3308,2017-07-24,False,Approved,688.63
2423,66,1880,2017-02-09,True,Approved,1163.89
2424,86,1599,2017-08-08,False,Approved,235.63
2425,22,1890,2017-05-19,False,Approved,60.34
2426,43,3019,2017-08-24,True,Approved,1151.96
2427,50,2794,2017-09-27,False,Approved,175.89
2428,7,420,2017-01-27,False,Approved,1311.44
2429,39,1205,2017-03-07,False,Approved,1812.75
2430,92,3249,2017-11-27,False,Approved,1415.01
2431,0,1916,2017-04-19,False,Approved,71.49
2432,82,2312,2017-04-29,True,Approved,1148.64
2433,44,3499,2017-02-25,True,Approved,1769.64
2434,63,1348,2017-02-17,True,Approved,1992.93
2435,4,1858,2017-04-10,True,Approved,1483.2
2436,9,1182,2017-07-22,True,Approved,742.54
2437,75,434,2017-03-08,False,Approved,1873.97
2438,81,3284,2017-02-20,False,Approved,586.45
2439,43,1445,2017-10-24,True,Approved,1151.96
2440,40,1328,2017-11-03,False,Approved,1458.17
2441,43,2538,2017-11-25,True,Approved,1555.58
2442,75,679,2017-10-29,False,Approved,1873.97
2443,69,1512,2017-06-21,False,Approved,1240.31
2444,23,1341,2017-02-21,True,Approved,688.63
2445,29,2463,2017-07-03,True,Approved,543.39
2446,38,2275,2017-08-16,False,Approved,2091.47
2447,65,52,2017-12-03,True,Approved,1807.45
2448,89,3247,2017-10-24,True,Approved,1362.99
2449,99,963,2017-10-14,False,Approved,1720.7
2450,72,2093,2017-03-24,True,Approved,912.52
2451,90,2279,2017-04-01,False,Approved,363.01
2452,96,914,2017-01-31,True,Approved,1172.78
2453,56,2341,2017-08-31,True,Approved,183.86
2454,40,1075,2017-10-14,False,Approved,1894.19
2455,45,3083,2017-10-16,True,Approved,441.49
2456,38,2605,2017-09-06,True,Approved,2091.47
2457,75,2255,2017-04-14,True,Approved,1873.97
2458,12,2067,2017-05-24,True,Approved,1231.15
2459,68,1793,2017-07-17,False,Approved,1636.9
2460,56,1640,2017-04-07,True,Approved,688.63
2461,57,270,2017-12-23,True,Approved,1890.39
2462,86,805,2017-02-21,False,Approved,235.63
2463,2,3500,2017-04-25,False,Approved,71.49
2464,25,985,2017-08-28,False,Approved,2005.66
2465,3,363,2017-08-31,True,Approved,2091.47
2466,21,3286,2017-12-21,False,Approved,1071.23
2467,51,3036,2017-02-05,False,Approved,2005.66
2468,14,568,2017-05-28,True,Approved,1386.84
2469,79,2471,2017-03-16,True,Approved,1555.58
2470,55,1827,2017-07-27,False,Approved,1894.19
2471,29,2786,2017-01-06,False,Approved,543.39
2472,97,263,2017-07-03,True,Approved,742.54
2473,14,2277,2017-08-23,False,Approved,1842.92
2474,49,1321,2017-06-26,False,Approved,533.51
2475,77,2065,2017-05-29,True,Approved,1240.31
2476,64,3055,2017-03-07,True,Approved,1469.44
2477,39,1570,2017-02-08,True,Approved,1812.75
2478,0,676,2017-07-27,True,Approved,544.05
2479,26,273,2017-05-06,True,Approved,1992.93
2480,44,3054,2017-09-08,True,Approved,1769.64
2481,19,2479,2017-01-15,True,Approved,12.01
2482,63,2929,2017-04-30,True,Cancelled,1483.2
2483,0,385,2017-09-13,False,Approved,499.53
2484,35,75,2017-08-22,False,Approved,1057.51
2485,38,2112,2017-03-09,False,Approved,1577.53
2486,66,982,2017-02-20,False,Approved,1163.89
2487,90,1885,2017-12-26,False,Approved,945.04
2488,31,67,2017-03-18,False,Approved,230.91
2489,63,174,2017-03-09,False,Approved,1483.2
2490,95,2170,2017-12-02,False,Approved,569.56
2491,87,1655,2017-04-23,True,Approved,1179.0
2492,77,1593,2017-11-07,False,Approved,1240.31
2493,65,1443,2017-11-16,False,Approved,1807.45
2494,20,3472,2017-08-20,False,Approved,1775.81
2495,84,3185,2017-02-09,False,Approved,290.62
2496,0,3490,2017-03-18,False,Approved,227.88
2497,83,2883,2017-01-06,True,Approved,2083.94
2498,67,1371,2017-03-20,False,Approved,544.05
2499,34,382,2017-02-23,True,Approved,774.53
2500,58,346,2017-01-22,False,Approved,912.52
2501,59,9,2017-05-10,False,Approved,1061.56
2502,12,318,2017-10-09,False,Approved,1231.15
2503,58,408,2017-02-22,False,Approved,912.52
2504,41,2399,2017-11-16,True,Approved,958.74
2505,0,858,2017-02-20,False,Approved,441.49
2506,35,1126,2017-01-05,True,Approved,1057.51
2507,64,3042,2017-06-27,False,Approved,1977.36
2508,70,2110,2017-04-06,True,Approved,1036.59
2509,35,3337,2017-04-24,True,Approved,1057.51
2510,52,837,2017-06-02,True,Approved,1280.28
2511,36,1465,2017-05-30,False,Approved,945.04
2512,26,2665,2017-10-08,True,Approved,1992.93
2513,0,289,2017-11-11,False,Approved,183.86
2514,90,2399,2017-06-21,False,Approved,945.04
2515,4,2202,2017-04-28,True,Approved,1129.13
2516,69,851,2017-09-24,True,Approved,792.9
2517,34,3218,2017-05-05,True,Approved,774.53
2518,81,857,2017-12-06,True,Approved,1151.96
2519,1,3361,2017-08-25,False,Approved,1403.5
2520,18,1145,2017-12-17,False,Approved,575.27
2521,91,2560,2017-05-14,False,Approved,100.35
2522,56,272,2017-02-07,True,Approved,183.86
2523,82,3195,2017-01-04,True,Approved,1148.64
2524,0,2089,2017-02-28,True,Approved,416.98
2525,48,1837,2017-08-03,False,Approved,1762.96
2526,0,1922,2017-02-03,False,Approved,533.51
2527,15,3149,2017-12-08,True,Approved,958.74
2528,14,2647,2017-12-13,True,Approved,1842.92
2529,65,2308,2017-04-05,True,Approved,1807.45
2530,56,1151,2017-10-16,False,Approved,688.63
2531,58,2142,2017-10-10,True,Approved,912.52
2532,18,553,2017-06-03,False,Approved,575.27
2533,6,1048,2017-03-14,True,Approved,227.88
2534,84,5,2017-05-03,False,Approved,290.62
2535,88,2872,2017-10-18,False,Approved,1198.46
2536,71,636,2017-12-11,False,Approved,1842.92
2537,95,2797,2017-09-02,True,Approved,569.56
2538,61,2784,2017-08-17,False,Approved,71.16
2539,73,57,2017-11-22,False,Approved,1945.43
2540,31,291,2017-11-20,True,Approved,230.91
2541,72,1750,2017-05-31,True,Approved,360.4
2542,10,3480,2017-01-26,False,Approved,1466.68
2543,75,2490,2017-05-12,False,Approved,1873.97
2544,100,536,2017-11-28,False,Approved,1036.59
2545,2,1591,2017-07-23,False,Approved,71.49
2546,92,1797,2017-02-17,True,Approved,1415.01
2547,99,1919,2017-08-26,False,Approved,1227.34
2548,48,654,2017-07-19,False,Approved,1762.96
2549,89,473,2017-06-28,True,Approved,1362.99
2550,86,1574,2017-10-16,True,Approved,235.63
2551,90,2109,2017-04-01,False,Approved,945.04
2552,91,2104,2017-05-15,False,Approved,100.35
2553,7,1250,2017-10-01,True,Approved,980.37
2554,70,1946,2017-01-08,True,Approved,495.72
2555,62,2388,2017-01-16,True,Approved,478.16
2556,80,2193,2017-02-14,False,Approved,1073.07
2557,69,39,2017-11-26,False,Approved,792.9
2558,10,3007,2017-07-16,False,Approved,1466.68
2559,59,2435,2017-07-30,True,Approved,1061.56
2560,42,2918,2017-10-18,True,Approved,1810.0
2561,0,1942,2017-04-14,True,Approved,12.01
2562,35,2514,2017-11-14,True,Approved,1403.5
2563,8,3246,2017-05-11,True,Approved,1703.52
2564,18,2495,2017-04-06,False,Approved,575.27
2565,6,3137,2017-08-02,True,Approved,227.88
2566,75,2173,2017-02-27,False,Approved,1873.97
2567,28,190,2017-06-06,True,Approved,1216.14
2568,58,1473,2017-10-10,True,Approved,912.52
2569,39,2170,2017-11-16,True,Approved,1812.75
2570,22,3357,2017-07-24,False,Approved,60.34
2571,78,653,2017-04-19,False,Approved,1765.3
2572,2,593,2017-04-16,False,Approved,71.49
2573,27,2109,2017-08-31,True,Approved,1057.51
2574,70,1318,2017-06-20,False,Approved,495.72
2575,64,1291,2017-07-03,True,Approved,1469.44
2576,72,1763,2017-11-21,True,Approved,360.4
2577,80,906,2017-05-02,False,Approved,1469.44
2578,92,3312,2017-08-01,True,Approved,1890.39
2579,63,1916,2017-07-18,True,Approved,1992.93
2580,50,99,2017-10-18,True,Approved,175.89
2581,17,1290,2017-05-09,False,Approved,1362.99
2582,3,173,2017-11-18,False,Approved,2091.47
2583,3,851,2017-12-21,True,Approved,2091.47
2584,14,738,2017-09-07,False,Approved,1386.84
2585,9,646,2017-07-07,True,Approved,742.54
2586,77,1713,2017-12-24,False,Approved,1769.64
2587,30,58,2017-11-13,False,Approved,748.17
2588,58,392,2017-08-14,True,Approved,912.52
2589,10,2136,2017-05-26,False,Approved,1945.43
2590,0,2981,2017-04-09,False,Approved,71.49
2591,91,2760,2017-11-14,True,Approved,100.35
2592,30,2046,2017-01-02,True,Approved,748.17
2593,31,1874,2017-06-24,False,Approved,752.64
2594,58,2674,2017-11-16,False,Approved,1280.28
2595,0,2505,2017-12-12,False,Approved,499.53
2596,45,346,2017-06-18,False,Approved,441.49
2597,50,443,2017-04-28,True,Approved,642.7
2598,3,2506,2017-02-18,True,Approved,2091.47
2599,26,1683,2017-07-31,False,Approved,1992.93
2600,84,946,2017-01-21,True,Approved,792.9
2601,91,46,2017-11-07,True,Approved,100.35
2602,10,347,2017-06-15,False,Approved,1466.68
2603,73,3184,2017-10-07,False,Approved,1945.43
2604,87,344,2017-08-23,True,Approved,1636.9
2605,58,1473,2017-01-04,False,Approved,912.52
2606,0,1323,2017-04-18,False,Approved,360.4
2607,0,1912,2017-10-28,False,Approved,12.01
2608,30,2892,2017-07-07,False,Approved,748.17
2609,46,3170,2017-11-16,False,Approved,1289.85
2610,83,506,2017-05-07,False,Approved,2083.94
2611,78,739,2017-04-18,True,Approved,1765.3
2612,18,1252,2017-08-20,False,Approved,575.27
2613,26,189,2017-03-22,False,Approved,1992.93
2614,67,1230,2017-05-09,True,Approved,544.05
2615,89,3469,2017-11-24,,Approved,1362.99
2616,29,2273,2017-06-06,False,Approved,543.39
2617,88,795,2017-02-07,False,Approved,1661.92
2618,53,2192,2017-08-31,,Approved,795.34
2619,14,1279,2017-07-19,False,Approved,1386.84
2620,31,1755,2017-04-29,False,Approved,230.91
2621,10,1214,2017-04-19,False,Approved,1945.43
2622,52,1613,2017-10-01,False,Approved,1280.28
2623,56,2783,2017-06-21,True,Approved,183.86
2624,18,2498,2017-10-17,False,Approved,1148.64
2625,49,132,2017-12-23,True,Approved,533.51
2626,10,902,2017-10-16,False,Approved,1466.68
2627,77,2384,2017-05-06,True,Approved,1769.64
2628,83,174,2017-10-23,False,Approved,2083.94
2629,95,1773,2017-07-28,True,Approved,569.56
2630,86,2444,2017-04-16,False,Approved,774.53
2631,80,1255,2017-10-13,False,Approved,1073.07
2632,8,2534,2017-07-13,True,Approved,1703.52
2633,9,149,2017-10-17,,Cancelled,742.54
2634,57,151,2017-09-20,True,Approved,1890.39
2635,6,249,2017-11-13,False,Approved,748.17
2636,77,669,2017-11-27,True,Approved,1240.31
2637,92,1964,2017-04-24,False,Approved,1415.01
2638,83,34,2017-04-07,False,Approved,2083.94
2639,0,602,2017-05-17,True,Approved,100.35
2640,20,2183,2017-12-20,False,Approved,1775.81
2641,91,3062,2017-11-14,True,Approved,100.35
2642,100,2986,2017-03-31,False,Approved,1036.59
2643,42,2705,2017-12-28,True,Approved,1810.0
2644,38,269,2017-07-15,False,Approved,1577.53
2645,14,3172,2017-08-04,True,Approved,1386.84
2646,3,576,2017-10-30,True,Approved,2091.47
2647,4,1768,2017-06-23,,Approved,1483.2
2648,56,1725,2017-09-21,,Approved,688.63
2649,66,1689,2017-08-16,True,Approved,590.26
2650,100,2205,2017-07-13,True,Approved,1036.59
2651,69,240,2017-04-09,False,Cancelled,1240.31
2652,31,2403,2017-08-02,False,Approved,230.91
2653,38,3028,2017-11-07,True,Approved,2091.47
2654,38,1833,2017-01-04,True,Approved,2091.47
2655,11,2396,2017-04-22,False,Approved,1274.93
2656,41,2826,2017-08-12,False,Approved,416.98
2657,66,2336,2017-07-29,False,Approved,590.26
2658,37,3090,2017-06-15,True,Approved,1793.43
2659,74,2820,2017-10-08,True,Approved,1228.07
2660,87,430,2017-04-01,False,Approved,1636.9
2661,37,2372,2017-08-31,True,Approved,1793.43
2662,91,1823,2017-05-01,True,Approved,642.31
2663,40,1299,2017-07-06,True,Approved,1458.17
2664,42,2715,2017-09-17,False,Approved,1810.0
2665,48,1748,2017-09-10,True,Approved,1762.96
2666,28,298,2017-03-07,False,Approved,1703.52
2667,52,3467,2017-04-17,True,Approved,1280.28
2668,55,2415,2017-11-17,False,Approved,1894.19
2669,66,167,2017-01-15,True,Approved,1163.89
2670,3,647,2017-08-22,False,Approved,2091.47
2671,53,3365,2017-01-05,False,Approved,795.34
2672,56,1773,2017-12-22,False,Approved,183.86
2673,82,902,2017-11-06,True,Approved,1148.64
2674,17,888,2017-02-02,True,Approved,1024.66
2675,69,2158,2017-05-03,True,Approved,792.9
2676,0,336,2017-10-09,False,Approved,230.91
2677,18,3225,2017-04-04,True,Approved,575.27
2678,49,187,2017-08-21,True,Approved,533.51
2679,24,489,2017-02-06,True,Approved,1777.8
2680,20,1635,2017-02-07,False,Approved,1775.81
2681,67,1773,2017-03-16,True,Approved,544.05
2682,0,2068,2017-07-24,False,Approved,499.53
2683,31,2659,2017-12-25,True,Approved,752.64
2684,3,1752,2017-07-11,True,Approved,2091.47
2685,87,1776,2017-09-28,True,Approved,1179.0
2686,62,2196,2017-03-12,False,Approved,1024.66
2687,69,2707,2017-02-28,False,Approved,1240.31
2688,33,2616,2017-07-04,False,Approved,1810.0
2689,31,2853,2017-07-01,True,Approved,752.64
2690,6,1822,2017-06-13,True,Approved,227.88
2691,64,637,2017-04-11,False,Approved,1977.36
2692,91,3498,2017-08-25,False,Approved,100.35
2693,92,2633,2017-10-09,True,Approved,1415.01
2694,95,1703,2017-04-04,False,Approved,569.56
2695,17,2648,2017-09-18,False,Approved,1024.66
2696,29,3433,2017-04-15,False,Approved,543.39
2697,21,2887,2017-01-25,True,Approved,1466.68
2698,96,1074,2017-09-20,False,Approved,1635.3
2699,21,2495,2017-10-14,False,Approved,1071.23
2700,80,56,2017-03-08,True,Approved,1073.07
2701,68,871,2017-11-06,True,Approved,1636.9
2702,67,2096,2017-08-15,False,Approved,1071.23
2703,30,2189,2017-10-08,True,Approved,1227.34
2704,40,835,2017-10-23,True,Approved,1458.17
2705,92,2639,2017-09-18,True,Approved,1415.01
2706,43,1120,2017-04-28,False,Approved,1151.96
2707,68,693,2017-02-14,True,Approved,1636.9
2708,2,2912,2017-11-14,False,Approved,590.26
2709,47,201,2017-12-02,True,Approved,1720.7
2710,85,885,2017-12-23,True,Approved,752.64
2711,16,1574,2017-06-15,False,Approved,1661.92
2712,42,239,2017-02-02,False,Approved,1810.0
2713,90,1965,2017-12-24,False,Approved,363.01
2714,34,2896,2017-01-14,False,Approved,774.53
2715,45,583,2017-11-29,True,Approved,441.49
2716,100,1168,2017-07-06,False,Approved,1036.59
2717,95,1540,2017-12-25,True,Approved,569.56
2718,0,958,2017-04-18,True,Approved,360.4
2719,81,2839,2017-03-18,True,Approved,586.45
2720,9,1669,2017-01-09,False,Approved,1216.14
2721,15,821,2017-05-15,False,Approved,958.74
2722,49,1061,2017-12-05,True,Approved,533.51
2723,16,2304,2017-09-07,True,Approved,1661.92
2724,63,1589,2017-04-08,True,Approved,1483.2
2725,67,2666,2017-02-18,False,Approved,544.05
2726,81,990,2017-05-23,True,Approved,586.45
2727,21,2992,2017-11-05,True,Approved,1071.23
2728,12,1722,2017-08-27,False,Approved,1231.15
2729,59,2098,2017-10-23,False,Approved,1415.01
2730,9,877,2017-05-04,True,Approved,742.54
2731,40,3079,2017-05-28,True,Approved,1458.17
2732,19,2155,2017-01-31,True,Approved,12.01
2733,0,963,2017-09-13,False,Approved,227.88
2734,0,1432,2017-11-27,True,Approved,230.91
2735,95,524,2017-05-16,True,Approved,569.56
2736,53,1123,2017-12-06,False,Approved,795.34
2737,33,1745,2017-04-27,True,Approved,1311.44
2738,75,490,2017-06-14,True,Approved,1873.97
2739,96,372,2017-07-22,False,Approved,1172.78
2740,51,2615,2017-01-15,True,Approved,2005.66
2741,54,324,2017-12-09,True,Approved,1292.84
2742,64,1331,2017-08-22,True,Approved,1977.36
2743,0,1107,2017-11-12,False,Approved,495.72
2744,33,3382,2017-07-02,False,Approved,1810.0
2745,3,310,2017-09-28,True,Approved,2091.47
2746,3,3242,2017-09-03,True,Approved,2091.47
2747,92,184,2017-04-29,False,Approved,1890.39
2748,80,384,2017-07-11,False,Approved,1073.07
2749,31,2830,2017-06-05,True,Approved,752.64
2750,6,1913,2017-06-25,False,Approved,227.88
2751,77,1381,2017-01-21,False,Approved,1240.31
2752,39,1345,2017-11-10,True,Approved,1812.75
2753,22,781,2017-02-19,False,Approved,60.34
2754,33,1061,2017-08-14,True,Approved,1311.44
2755,80,1171,2017-03-13,False,Approved,1073.07
2756,76,2031,2017-02-20,True,Approved,642.31
2757,35,1873,2017-12-22,True,Approved,1057.51
2758,0,1810,2017-12-24,True,Approved,358.39
2759,3,1492,2017-11-08,True,Approved,2091.47
2760,65,937,2017-11-03,False,Approved,1807.45
2761,7,877,2017-02-15,False,Approved,980.37
2762,64,2759,2017-09-11,True,Approved,1469.44
2763,63,621,2017-05-04,True,Approved,1992.93
2764,17,2428,2017-07-21,True,Approved,1024.66
2765,59,2173,2017-05-09,False,Approved,1061.56
2766,94,3191,2017-09-06,False,Approved,1635.3
2767,0,1307,2017-08-19,True,Approved,60.34
2768,85,1263,2017-11-18,True,Approved,752.64
2769,9,235,2017-10-10,False,Approved,742.54
2770,1,1545,2017-01-21,True,Approved,1403.5
2771,51,3470,2017-01-01,False,Approved,2005.66
2772,86,1929,2017-01-31,False,Approved,235.63
2773,0,1136,2017-05-08,,Approved,230.91
2774,14,1147,2017-04-27,False,Approved,1842.92
2775,86,409,2017-06-15,True,Approved,235.63
2776,21,1144,2017-09-14,True,Approved,1466.68
2777,27,1403,2017-03-29,True,Approved,499.53
2778,52,3042,2017-12-19,True,Approved,1777.8
2779,2,2635,2017-07-07,False,Approved,71.49
2780,84,225,2017-11-23,False,Approved,290.62
2781,27,792,2017-02-24,False,Approved,1057.51
2782,59,2320,2017-12-06,False,Approved,1061.56
2783,3,272,2017-03-24,False,Approved,2091.47
2784,85,1619,2017-07-28,False,Approved,752.64
2785,12,1765,2017-07-09,False,Approved,1765.3
2786,85,127,2017-12-07,True,Approved,752.64
2787,12,763,2017-02-03,True,Approved,1231.15
2788,35,2355,2017-02-07,True,Approved,1057.51
2789,63,3231,2017-07-17,True,Approved,1483.2
2790,54,3228,2017-01-31,True,Approved,1292.84
2791,10,1348,2017-07-26,True,Approved,1945.43
2792,68,1250,2017-10-23,False,Approved,1636.9
2793,5,1902,2017-07-13,False,Approved,574.64
2794,62,3499,2017-01-12,False,Approved,478.16
2795,47,791,2017-05-14,True,Approved,1720.7
2796,54,262,2017-12-20,False,Approved,1807.45
2797,72,848,2017-08-12,False,Approved,360.4
2798,61,2181,2017-05-28,True,Approved,71.16
2799,74,1240,2017-10-18,True,Approved,1228.07
2800,75,2683,2017-11-09,True,Approved,1873.97
2801,81,3417,2017-01-05,True,Approved,586.45
2802,0,501,2017-05-31,True,Approved,441.49
2803,55,653,2017-09-26,True,Approved,1894.19
2804,13,2340,2017-07-02,True,Approved,1163.89
2805,3,2504,2017-09-10,False,Approved,2091.47
2806,91,3295,2017-07-16,False,Approved,642.31
2807,97,1104,2017-09-25,True,Approved,202.62
2808,12,3117,2017-03-09,True,Approved,1231.15
2809,100,1522,2017-12-21,True,Approved,1036.59
2810,69,3489,2017-04-07,True,Approved,792.9
2811,89,63,2017-09-21,False,Approved,1362.99
2812,2,1824,2017-01-05,False,Approved,71.49
2813,76,1193,2017-02-03,True,Approved,1172.78
2814,81,3011,2017-06-04,True,Approved,1151.96
2815,0,2697,2017-08-28,True,Approved,363.01
2816,1,2595,2017-04-16,True,Approved,1403.5
2817,35,2457,2017-04-02,False,Approved,1403.5
2818,20,3414,2017-01-03,True,Approved,1775.81
2819,75,3299,2017-05-02,False,Approved,1873.97
2820,34,696,2017-09-18,True,Approved,774.53
2821,0,2307,2017-08-22,False,Approved,235.63
2822,24,1225,2017-04-10,True,Approved,1777.8
2823,42,2792,2017-03-18,True,Approved,1810.0
2824,0,306,2017-08-29,False,Approved,569.56
2825,93,3060,2017-01-05,True,Approved,1065.03
2826,11,1005,2017-02-02,True,Approved,1775.81
2827,4,3326,2017-01-10,False,Approved,1483.2
2828,42,3273,2017-03-13,False,Approved,1810.0
2829,87,2199,2017-03-18,False,Approved,1636.9
2830,23,1096,2017-03-23,False,Approved,1198.46
2831,46,1788,2017-02-01,False,Approved,1793.43
2832,80,1290,2017-09-26,True,Approved,1469.44
2833,95,684,2017-02-11,False,Approved,569.56
2834,11,507,2017-03-30,False,Approved,1274.93
2835,41,836,2017-05-30,False,Approved,416.98
2836,95,635,2017-07-03,False,Approved,569.56
2837,61,478,2017-01-10,True,Approved,71.16
2838,61,2544,2017-11-28,False,Approved,71.16
2839,11,719,2017-04-14,False,Approved,1274.93
2840,82,3245,2017-05-12,False,Approved,1538.99
2841,9,1360,2017-07-02,True,Approved,742.54
2842,24,1451,2017-11-29,,Approved,1777.8
2843,90,1506,2017-12-30,True,Approved,363.01
2844,11,478,2017-12-27,True,Approved,1274.93
2845,64,1380,2017-04-20,False,Approved,1469.44
2846,0,2358,2017-11-16,True,Approved,416.98
2847,52,1433,2017-08-15,False,Approved,1280.28
2848,57,3374,2017-06-17,False,Approved,1890.39
2849,83,1036,2017-02-10,False,Approved,2083.94
2850,37,39,2017-08-28,False,Approved,1793.43
2851,24,1178,2017-10-12,True,Approved,1777.8
2852,92,89,2017-02-14,False,Approved,1415.01
2853,68,800,2017-08-18,False,Approved,1636.9
2854,63,1354,2017-10-17,False,Approved,1483.2
2855,89,1413,2017-06-30,False,Approved,1362.99
2856,31,1429,2017-05-01,True,Approved,230.91
2857,93,1345,2017-04-26,False,Approved,1065.03
2858,40,1637,2017-07-11,True,Approved,1894.19
2859,78,2438,2017-10-03,False,Approved,1765.3
2860,1,3215,2017-03-11,True,Approved,1403.5
2861,98,2442,2017-08-04,False,Approved,358.39
2862,5,1336,2017-09-23,False,Approved,574.64
2863,91,3129,2017-05-11,True,Approved,642.31
2864,32,3478,2017-09-24,False,Approved,642.7
2865,61,1367,2017-12-19,False,Approved,71.16
2866,74,2562,2017-06-03,False,Approved,1228.07
2867,16,1554,2017-08-18,False,Approved,1661.92
2868,38,2458,2017-05-20,False,Approved,2091.47
2869,94,2121,2017-10-02,False,Approved,1635.3
2870,38,2888,2017-04-24,True,Approved,2091.47
2871,67,3334,2017-02-27,True,Approved,544.05
2872,8,52,2017-04-22,False,Approved,1703.52
2873,41,781,2017-02-20,True,Approved,416.98
2874,83,1801,2017-06-30,False,Approved,2083.94
2875,0,2012,2017-06-09,False,Approved,183.86
2876,3,2454,2017-05-13,True,Approved,2091.47
2877,63,849,2017-08-24,False,Approved,1483.2
2878,23,799,2017-04-16,True,Approved,688.63
2879,2,3071,2017-03-12,False,Approved,71.49
2880,76,2415,2017-09-06,True,Approved,642.31
2881,7,1585,2017-07-18,False,Approved,980.37
2882,79,1711,2017-08-13,False,Approved,2083.94
2883,32,1195,2017-12-01,False,Approved,642.7
2884,1,699,2017-11-05,True,Approved,1403.5
2885,60,802,2017-08-02,True,Approved,1977.36
2886,19,3088,2017-12-27,True,Approved,12.01
2887,0,2770,2017-08-12,False,Approved,543.39
2888,46,1980,2017-06-30,False,Approved,1793.43
2889,5,1012,2017-12-21,False,Approved,1129.13
2890,58,3225,2017-03-05,True,Approved,912.52
2891,48,2434,2017-07-08,False,Approved,1762.96
2892,2,2055,2017-04-22,True,Approved,590.26
2893,6,3126,2017-10-18,False,Approved,748.17
2894,36,1951,2017-06-06,False,Approved,945.04
2895,39,2062,2017-04-14,True,Approved,1812.75
